event_candidate_id,stable_id,ticker_at_event,event_date,detected_event_type,evidence_date,evidence_form,evidence_item,evidence_url,evidence_summary,label_status,canonical_event_family,canonical_event_type,R,L,E,C,P,X,score_total,manual_grade,training_role,adjudication_note
CAND-10311016734992703007,permaticker:198340,DXLG,2026-05-02,free_cash_flow_turn_negative,2026-05-22,8-K,merger and tender-offer context,https://www.sec.gov/Archives/edgar/data/813298/000119312526237151/dxlg-ex99_1.htm,Destination XL's reviewed disclosure concerned an all-cash tender offer while the company was already subject to a merger agreement. The detector compared first-quarter free cash flow with the immediately preceding holiday quarter and did not identify a primary distress event.,rejected,temporal_comparison_boundary,previous_quarter_fcf_seasonality_and_transaction_context,0,0,0,3,0,-3,0,rejected,rejected_metric_artifact,Reject the quarter-over-quarter free-cash-flow label. Transaction context and retail seasonality break the assumed comparability; require same-quarter YoY or LTM deterioration plus primary distress evidence.
CAND-1035296746741697811,permaticker:187921,SPWH,2026-05-02,free_cash_flow_turn_negative,2026-06-02,10-Q,quarterly operating cash-flow statement,https://www.sec.gov/Archives/edgar/data/1132105/000119312526253546/spwh-20260502.htm,"Sportsman's Warehouse is a seasonal retailer, while the detector compared first-quarter free cash flow with the immediately preceding fourth quarter. The reviewed filing showed the quarterly cash-flow statement but did not establish default, covenant breach or going-concern distress.",rejected,temporal_comparison_boundary,previous_quarter_fcf_seasonality_artifact,0,0,0,3,0,-3,0,rejected,rejected_metric_artifact,Reject the previous-quarter FCF turn-negative signal and suppress the sibling single-quarter coverage candidate in the same review thread. Require same-quarter YoY or LTM confirmation.
CAND-10855742666568172490,permaticker:198202,SIG,2026-05-02,free_cash_flow_turn_negative,2026-06-02,10-Q,quarterly cash-flow comparability,https://www.sec.gov/Archives/edgar/data/832988/000083298826000159/sig-20260502.htm,"Signet is a strongly seasonal jewelry retailer, and the detector compared first-quarter free cash flow with the immediately preceding holiday quarter. The reviewed filing did not identify a contemporaneous going-concern, covenant-breach or payment-default event.",rejected,temporal_comparison_boundary,previous_quarter_fcf_seasonality_artifact,0,0,0,3,0,-3,0,rejected,rejected_metric_artifact,Reject quarter-over-quarter free-cash-flow turn-negative. Use same-quarter year-over-year and LTM cash-flow measures for seasonal retailers.
CAND-17759667128938857909,permaticker:197691,SCVL,2026-05-02,interest_coverage_below_1,2026-05-21,8-K,cash and debt position,https://www.sec.gov/Archives/edgar/data/895447/000119312526233317/scvl-ex99_1.htm,"Shoe Carnival reported $129 million of cash and marketable securities, no debt, $7 million of share repurchases and reaffirmed fiscal-year guidance. A negative single-quarter EBIT-to-interest-expense ratio cannot indicate debt distress when the company reports no debt.",rejected,ratio_noise,interest_coverage_ratio_without_debt,0,0,0,3,0,-3,0,rejected,rejected_metric_artifact,"Reject the coverage label. Require actual funded debt, meaningful cash interest and a distress fact before applying an interest-coverage crisis rule."
CAND-12495199306398469702,permaticker:194744,UEC,2026-04-30,interest_coverage_below_1,2026-06-09,10-Q,liquidity and balance sheet,https://www.sec.gov/Archives/edgar/data/1334933/000143774926019889/uec20260430_10q.htm,"Uranium Energy reported $488.1 million of cash and cash equivalents, $581.6 million of current assets, $17.8 million of current liabilities and $563.8 million of working capital. Interest expense was immaterial relative to liquidity, so the negative single-quarter coverage ratio reflects operating-stage losses rather than debt distress.",rejected,ratio_noise,single_quarter_interest_coverage_without_debt_distress,0,0,0,3,0,-3,0,rejected,rejected_metric_artifact,Reject the interest-coverage label. Mining-development operating losses require separate cash-runway and financing-dilution review; they are not evidence of a payment or covenant crisis.
CAND-1366458086595310516,permaticker:199104,HURC,2026-04-30,interest_coverage_below_1,2026-06-05,8-K,cash and debt position,https://www.sec.gov/Archives/edgar/data/315374/000110465926070810/hurc-20260605xex99d1.htm,"Hurco reported more than $50 million in cash and cash equivalents, no debt, a 300-basis-point gross-margin expansion and a 40% narrowing of net loss per share. Customary default clauses in a credit agreement are not an actual default.",rejected,ratio_noise,interest_coverage_ratio_without_debt,0,0,0,3,0,-3,0,rejected,rejected_metric_artifact,Reject the single-quarter interest-coverage label because the company reported no debt and improving operating metrics.
CAND-1518454032139579837,permaticker:193542,AR,2026-03-31,cash_short_debt_stress,2026-04-29,10-Q,capital resources and liquidity,https://www.sec.gov/Archives/edgar/data/1433270/000110465926051530/ar-20260331x10q.htm,"Antero Resources generated $859.1 million of operating cash flow in the quarter, had $1.6 billion of available borrowing capacity and stated that operating cash flow plus available credit would cover normal operations, debt service, capital spending and contingencies for at least twelve months.",rejected,ratio_noise,cash_balance_ratio_ignores_operating_cash_and_committed_credit,0,0,0,3,0,-3,0,rejected,rejected_metric_artifact,"Reject the cash-short-debt label. For producing E&P companies, use operating cash flow, hedge-adjusted leverage, debt maturities and committed liquidity instead of spot cash divided by current debt."
CAND-11735770610560573476,permaticker:195860,OTRKQ,2025-08-15,bankruptcy_liquidation,2025-08-28,8-K exhibit,5.02;8.01,https://www.sec.gov/Archives/edgar/data/1136174/000143774925027952/otrk20250828_8k.htm,"After previously ceasing operations and terminating all employees, Ontrak's board approved a voluntary Chapter 7 petition and every director resigned effective immediately.",verified,distress_equity_death,chapter_7_liquidation,3,3,2,3,0,-1,10,A++,positive_liquidation_boundary_after_import_review,"Chapter 7 plus ceased operations is a severe terminal-company event, but the filing does not explicitly prove the recovery or cancellation outcome for old common equity; keep below S until that terminal equity evidence is obtained."
CAND-3250503803079319739,permaticker:187768,SLNO,2026-05-18,delisted,2026-05-18,8-K,1.02;2.01;3.01;3.03;5.01;5.02;5.03;9.01,https://www.sec.gov/Archives/edgar/data/1484565/000119312526228016/d143266d8k.htm,Soleno's exchange exit followed a completed Neurocrine tender offer and merger in which each common share was entitled to $53.00 cash.,rejected,corporate_action_merger,cash_tender_merger_consideration_delisting,0,0,0,3,0,-3,0,rejected,rejected_false_positive,"The delisting is transaction mechanics after paid merger consideration, not a severe negative event or common-equity death."
CAND-10453124959292176509,permaticker:195914,MPX,2026-05-14,delisted,2026-05-15,8-K,2.01;3.01;3.03;5.01;5.02;5.03;9.01,https://www.sec.gov/Archives/edgar/data/1129155/000110465926062557/tm2614719d1_8k.htm,Marine Products' completed merger converted each common share into 0.232 MasterCraft shares plus $2.43 cash before NYSE delisting.,rejected,corporate_action_merger,stock_and_cash_merger_consideration_delisting,0,0,0,3,0,-3,0,rejected,rejected_false_positive,Shareholders received stock and cash consideration; the exchange exit is not a negative-death label.
CAND-1678132057625977304,permaticker:638787,EHAB,2026-05-14,delisted,2026-05-15,8-K,1.01;2.01;3.01;3.03;5.01;5.02;5.03;7.01;9.01,https://www.sec.gov/Archives/edgar/data/1803737/000119312526225491/d123700d8k.htm,Enhabit common shares were cancelled only after being converted into the right to receive $13.80 cash in the completed merger.,rejected,corporate_action_merger,cash_merger_consideration_delisting,0,0,0,3,0,-3,0,rejected,rejected_false_positive,Cancellation wording must not override explicit per-share cash merger consideration.
CAND-14852356110662807673,permaticker:191685,TPH,2026-05-13,delisted,2026-05-14,8-K,1.01;2.01;3.01;3.03;5.01;5.02;5.03;8.01;9.01,https://www.sec.gov/Archives/edgar/data/1561680/000119312526222960/d317054d8k.htm,Tri Pointe Homes' completed merger converted each eligible common share into the right to receive $47.00 cash.,rejected,corporate_action_merger,cash_merger_consideration_delisting,0,0,0,3,0,-3,0,rejected,rejected_false_positive,The delisting followed cash consideration and is not a severe negative event.
CAND-17706671171342102312,permaticker:197128,CSGS,2026-05-13,delisted,2026-05-14,8-K,1.01;1.02;2.01;2.04;3.01;3.03;5.01;5.02;5.03;8.01;9.01,https://www.sec.gov/Archives/edgar/data/1005757/000119312526224339/d154728d8k.htm,CSG Systems common shares were converted into the right to receive $80.70 cash in a completed merger before Nasdaq delisting.,rejected,corporate_action_merger,cash_merger_consideration_delisting,0,0,0,3,0,-3,0,rejected,rejected_false_positive,"Paid merger consideration makes this a corporate-action control, not a negative-death label."
CAND-10922078257655318896,permaticker:121827,NCNA,2025-08-11,reverse_split,2025-06-27,424B5,,https://www.sec.gov/Archives/edgar/data/1709626/000119312525151464/d833567d424b5.htm,"NuCana disclosed 151.9 million ordinary shares before a financing sequence that included 61.3 million issued shares, 209.8 million fully exercised pre-funded warrants and a subsequent 9.12 billion ordinary shares issued through warrant exercises, for about GBP 8.0 million net proceeds.",verified,dilution_recapitalization,extreme_realized_warrant_dilution,2,1,3,3,0,-1,8,A++,linked_consequence_dedup_excluded,"The A++ assessment belongs to the realized financing chain, not to the later one-for-200 ADS ratio change by itself; exclude this reverse-split proxy from hard-label training until the primary financing event is represented separately."
CAND-17503183004393223139,permaticker:634435,SNCY,2026-05-12,delisted,2026-05-13,8-K,1.02;2.01;3.01;3.03;5.01;5.02;5.03;9.01,https://www.sec.gov/Archives/edgar/data/1743907/000114036126021071/ef20073188_8k.htm,Sun Country's completed merger converted each common share into $4.10 cash plus 0.1557 Allegiant common shares before Nasdaq delisting.,rejected,corporate_action_merger,stock_and_cash_merger_consideration_delisting,0,0,0,3,0,-3,0,rejected,rejected_false_positive,"The exchange exit is completed-merger mechanics with explicit stock and cash consideration, not a negative-death event."
